MNC5698499	C2 domain-containing protein (sytA) [Arabidopsis thaliana]  gb|AAK76510.1| unknown protein [Arabidopsis thaliana] gb|AAM15203.1| expressed protein [Arabidopsis thaliana] gb|AAD29817.2| expressed protein [Arabidopsis thaliana] gb|AAM65475.1| unknown [Arabidopsis thaliana] gb|AAO42365.1| unknown protein [Arabidopsis thaliana] dbj|BAC76812.1| synaptotagmin A [Arabidopsis thaliana] emb|CAE85115.1| synaptotagmin [Arabidopsis thaliana] 
MNC5696167	RAD23-like protein [Arabidopsis thaliana]  
MNC5691967	carbohydrate kinase-like protein [Arabidopsis thaliana]  
MNC5699330	carboxyl transferase alpha subunit [Glycine max]  
MNC5695516	putative histone H4 [Pinus pinaster]  
MNC5690166	probable MADS box protein MADS4 - Monterey pine  gb|AAB80807.1| putative MADS box transcription factor PrMADS4 [Pinus radiata] 
MNC5699331	omega-6 fatty acid desaturase [Cucurbita pepo]  
MNC5696991	aspartyl aminopeptidase
MNC5696992	Metallothionein-like protein EMB30  pir||T09258 metallothionein-like protein EMB30 - white spruce gb|AAB01564.1| metallothionein-like protein [Picea glauca] 
MNC5696989	low temperature and salt responsive protein LTI6B [Arabidopsis  thaliana] 
MNC5696990	profilin [Cucumis melo var. reticulatus]  gb|AAP44395.1| profilin [Cucumis melo var. reticulatus] 
MNC5696995	ubiquitin-conjugating enzyme 16 (UBC16) [Arabidopsis thaliana]  pir||A96785 Putative ubiquitin-conjugating enzyme [imported] - Arabidopsis thaliana gb|AAG13066.1| Putative ubiquitin-conjugating enzyme [Arabidopsis thaliana] gb|AAL38900.1| putative E2
MNC5696996	high mobility group protein HMG-1 - common tobacco  gb|AAB61215.1| DNA-binding protein [Nicotiana tabacum] 
MNC5696993	kinesin motor family protein [Arabidopsis thaliana]  ref|NP_850598.1| kinesin motor family protein [Arabidopsis thaliana] gb|AAL07208.1| putative kinesin protein [Arabidopsis thaliana] 
MNC5696994	aluminium induced protein [Avicennia marina]  
MNC5698507	ferrous ion membrane transport protein DMT1 [Glycine max]  
MNC5696997	putative SF16 protein [Oryza sativa (japonica cultivar-group)]  gb|AAS72364.1| putative SF16 protein [Oryza sativa (japonica cultivar-group)] 
MNC5696998	calmodulin-binding family protein [Arabidopsis thaliana]  
MNC5699630	zinc finger and C2 domain protein-like [Oryza sativa (japonica  cultivar-group)] 
MNC5698508	expressed protein [Arabidopsis thaliana]  pir||H86313 protein F2H15.10 [imported] - Arabidopsis thaliana gb|AAF97267.1| F2H15.10 [Arabidopsis thaliana] 
MNC5694791	probable serine/threonine-specific protein kinase (EC 2.7.1.-)  F21P8.30 - Arabidopsis thaliana emb|CAA18461.1| serine/threonine kinase-like protein [Arabidopsis thaliana] emb|CAA19830.1| serine/threonine kinase-like protein [Arabidopsis thaliana] emb|CAB79269.1| serine/threonine kinase-like protein [Arabidopsis thaliana] 
MNC5694789	water-stress-inducible protein LP3-3 - loblolly pine  (fragment)  gb|AAB03388.1| water deficit inducible protein LP3-3 [Pinus taeda] 
MNC5694795	OJ1414_E05.5 [Oryza sativa (japonica cultivar-group)]  dbj|BAB90140.1| OJ1414_E05.5 [Oryza sativa (japonica cultivar-group)] 
MNC5694793	mitochondrial transcription termination factor-related /  mTERF-related [Arabidopsis thaliana] pir||F84775 hypothetical protein At2g36000 [imported] - Arabidopsis thaliana gb|AAK63975.1| At2g36000/F11F19.9 [Arabidopsis thaliana] gb|AAK63992.1| At2g36000/F11F19.9 [Arabidopsis thaliana] gb|AAL76144.1| At2g36000/F11F19.9 [Arabidopsis thaliana] 
MNC5690621	OSJNBa0008A08.11 [Oryza sativa (japonica cultivar-group)]  emb|CAE03308.2| OSJNBa0032I19.2 [Oryza sativa (japonica cultivar-group)] 
MNC5690622	Mitochondrial protein of unknown function
MNC5690620	eukaryotic translation initiation factor SUI1 family protein  [Arabidopsis thaliana] gb|AAL36414.1| unknown protein [Arabidopsis thaliana] gb|AAP40412.1| unknown protein [Arabidopsis thaliana] 
MNC5690626	ASR protein [Ginkgo biloba]  
MNC5690624	NBS-LRR disease resistance protein homologue [Hordeum vulgare]  
MNC5690628	aluminum-induced protein-like protein [Thellungiella halophila]  
MNC5695894	SAP domain-containing protein [Arabidopsis thaliana]  pir||T05005 hypothetical protein T19P19.70 - Arabidopsis thaliana emb|CAA18754.1| putative protein [Arabidopsis thaliana] emb|CAB80631.1| putative protein [Arabidopsis thaliana] 
MNC5694676	putative leucine-rich repeat transmembrane protein kinase [Oryza  sativa (japonica cultivar-group)] 
MNC5701769	beta-amylase
MNC5696620	putative SKP1 interacting partner 1 [Oryza sativa (japonica  cultivar-group)] 
MNC5696621	20S proteasome beta subunit D2 (PBD2) (PRCGA) [Arabidopsis  thaliana] sp|O24633|PS22_ARATH Proteasome subunit beta type 2-2 (20S proteasome alpha subunit D2) pir||A71411 C 3.4.25.1 proteasome endopeptidase complex () chain PBD2 [imported] - Arabidopsis thaliana emb|CAB10259.1| proteasome chain protein [Arabidopsis thaliana] emb|CAA73618.1| multicatalytic endopeptidase [Arabidopsis thaliana] gb|AAC32071.1| 20S proteasome beta subunit PBD2 [Arabidopsis thaliana] emb|CAB78522.1| proteasome chain protein [Arabidopsis thaliana] gb|AAM64418.1| proteasome chain protein [Arabidopsis thaliana] 
MNC5696625	Thioredoxin H-type (TRX-H)  pir||T50866 probable thioredoxin H [imported] - Picea mariana gb|AAC32111.1| probable thioredoxin H [Picea mariana] 
MNC5692973	leucine-rich repeat transmembrane protein kinase
MNC5692974	60S ribosomal protein L13E [Picea abies]  
MNC5692976	zinc finger (C3HC4-type RING finger) family protein [Arabidopsis  thaliana] pir||T47692 hypothetical protein T22E16.190 - Arabidopsis thaliana emb|CAB75911.1| putative protein [Arabidopsis thaliana] gb|AAK62440.1| putative protein [Arabidopsis thaliana] gb|AAP13413.1| At3g55530 [Arabidopsis thaliana] 
MNC5692970	OSJNBa0087O24.5 [Oryza sativa (japonica cultivar-group)]  
MNC5688875	cyclophilin [Ricinus communis]  
MNC5694671	Chain I
MNC5690484	DNAJ heat shock N-terminal domain-containing protein [Arabidopsis  thaliana] emb|CAC34501.1| putative protein [Arabidopsis thaliana] dbj|BAC43703.1| unknown protein [Arabidopsis thaliana] 
MNC5690482	expressed protein [Arabidopsis thaliana]  ref|NP_564279.1| expressed protein [Arabidopsis thaliana] gb|AAO22732.1| unknown protein [Arabidopsis thaliana] gb|AAO42345.1| unknown protein [Arabidopsis thaliana] gb|AAO42817.1| At1g27330 [Arabidopsis thaliana] 
MNC5690479	putative Bax inhibitor-1 (BI-1) (OsBI-1) [Oryza sativa (japonica  cultivar-group)] 
MNC5690480	expressed protein [Arabidopsis thaliana]  gb|AAL67066.1| unknown protein [Arabidopsis thaliana] gb|AAM14339.1| unknown protein [Arabidopsis thaliana] gb|AAM63165.1| unknown [Arabidopsis thaliana] dbj|BAC43249.1| unknown protein [Arabidopsis thaliana] 
MNC5700270	calcium-binding protein [Lotus corniculatus var. japonicus]  
MNC5700276	galactinol synthase [Brassica napus]  
MNC5688692	zinc finger (C2H2 type) family protein [Arabidopsis thaliana]  gb|AAF26981.1| unknown protein [Arabidopsis thaliana] gb|AAK32767.1| AT3g02790/F13E7_27 [Arabidopsis thaliana] gb|AAL15403.1| AT3g02790/F13E7_27 [Arabidopsis thaliana] 
MNC5690487	expressed protein [Arabidopsis thaliana]  pir||T04697 hypothetical protein F4B14.140 - Arabidopsis thaliana emb|CAA21473.1| putative protein [Arabidopsis thaliana] emb|CAB81496.1| putative protein [Arabidopsis thaliana] gb|AAL90913.1| AT4g35870/F4B14_140 [Arabidopsis thaliana] 
MNC5688691	P0529E05.15 [Oryza sativa (japonica cultivar-group)]  dbj|BAB84399.1| P0529E05.15 [Oryza sativa (japonica cultivar-group)] 
MNC5688878	putative ubiquitin [Pinus pinaster]  
MNC5691844	RNA-binding like protein [imported] - Arabidopsis thaliana  emb|CAB16795.1| RNA-binding like protein [Arabidopsis thaliana] emb|CAB80362.1| RNA-binding like protein [Arabidopsis thaliana] 
MNC5692623	Pschi4 [Pinus strobus]  
MNC5692625	unknown protein [Oryza sativa (japonica cultivar-group)]  dbj|BAD20109.1| unknown protein [Oryza sativa (japonica cultivar-group)] 
MNC5692626	hypothetical protein T31B5.120 - Arabidopsis thaliana  emb|CAB86637.1| putative protein [Arabidopsis thaliana] 
MNC5691626	VTC2 [Arabidopsis thaliana]  
MNC5690342	expressed protein [Arabidopsis thaliana]  dbj|BAB09823.1| unnamed protein product [Arabidopsis thaliana] gb|AAK76472.1| unknown protein [Arabidopsis thaliana] gb|AAL85062.1| unknown protein [Arabidopsis thaliana] gb|AAN31813.1| unknown protein [Arabidopsis thaliana] gb|AAQ73179.1| extracellular calcium sensing receptor [Arabidopsis thaliana] 
MNC5690341	stamina pistilloidia protein Stp [imported] - garden pea  gb|AAD01204.1| stamina pistilloidia [Pisum sativum] 
MNC5688572	zinc finger homeobox family protein / ZF-HD homeobox family protein  [Arabidopsis thaliana] pir||T08410 hypothetical protein F18B3.170 - Arabidopsis thaliana emb|CAB42918.1| putative protein [Arabidopsis thaliana] 
MNC5695832	chlorophyll a/b-binding protein Lhcb5 - Scotch pine  emb|CAA78900.1| Lhcb5 protein [Pinus sylvestris] prf||2104448A Lhcb5 gene 
MNC5689754	dehydroquinate synthase [Lycopersicon esculentum]  
MNC5689753	glycoside hydrolase family 28 protein / polygalacturonase  (pectinase) family protein [Arabidopsis thaliana] 
MNC5689756	putative phosphoribosyl pyrophosphate synthase [Oryza sativa  (japonica cultivar-group)] dbj|BAB89498.1| putative phosphoribosyl pyrophosphate synthase [Oryza sativa (japonica cultivar-group)] 
MNC5689750	unknown protein [Oryza sativa (japonica cultivar-group)]  gb|AAR07081.1| unknown protein [Oryza sativa (japonica cultivar-group)] 
MNC5689752	OSJNBa0041A02.21 [Oryza sativa (japonica cultivar-group)]  
MNC5689751	protochlorophyllide reductase (EC 1.3.1.33) precursor - loblolly pine  
MNC5691969	RAB1C [Lotus corniculatus var. japonicus]  
MNC5691975	TPA
MNC5689003	peroxisomal membrane protein 22 kDa
MNC5697077	glutathione transferase (EC 2.5.1.18) - papaya  emb|CAA04391.1| glutathione transferase [Carica papaya] 
MNC5697078	60S ribosomal protein L44 [Phalaenopsis hybrid cultivar]  
MNC5697528	clathrin adaptor complexes medium subunit family protein [Arabidopsis  thaliana] gb|AAB88283.1| AP47/50p [Arabidopsis thaliana] dbj|BAB08907.1| AP47/50p [Arabidopsis thaliana] 
MNC5697073	60S acidic ribosomal protein P3 (RPP3B) [Arabidopsis thaliana]  dbj|BAA96952.1| 60S acidic ribosomal protein P3 [Arabidopsis thaliana] gb|AAM66953.1| 60S acidic ribosomal protein P3 [Arabidopsis thaliana] 
MNC5697074	expressed protein [Arabidopsis thaliana]  gb|AAL25533.1| AT3g04780/F7O18_27 [Arabidopsis thaliana] gb|AAM10337.1| AT3g04780/F7O18_27 [Arabidopsis thaliana] gb|AAM65766.1| unknown [Arabidopsis thaliana] 
MNC5697075	probable cinnamyl-alcohol dehydrogenase (EC 1.1.1.195) - apple tree  gb|AAC06319.1| putative cinnamyl alcohol dehydrogenase [Malus x domestica] 
MNC5697076	expressed protein [Arabidopsis thaliana]  pir||C84717 hypothetical protein At2g31160 [imported] - Arabidopsis thaliana gb|AAC63835.1| expressed protein [Arabidopsis thaliana] gb|AAL08239.1| At2g31160/T16B12.3 [Arabidopsis thaliana] gb|AAL87358.1| At2g31160/T16B12.3 [Arabidopsis thaliana] 
MNC5697069	putative histone H1 [Pinus pinaster]  
MNC5697070	Acyl carrier protein 1
MNC5697071	putative caffeoyl-CoA O-methyltransferase 1 [Oryza sativa (japonica  cultivar-group)] dbj|BAC78560.1| caffeoyl-CoA 3-O-methyltransferase [Oryza sativa (japonica cultivar-group)] 
MNC5697675	Thioredoxin H-type (TRX-H)  pir||T50866 probable thioredoxin H [imported] - Picea mariana gb|AAC32111.1| probable thioredoxin H [Picea mariana] 
MNC5697676	plasma membrane H+-ATPase [Oryza sativa (japonica cultivar-group)]  
MNC5688404	putative cinnamoyl-CoA reductase [Oryza sativa (japonica  cultivar-group)] gb|AAO65853.1| putative cinnamoyl-CoA reductase [Oryza sativa (japonica cultivar-group)] 
MNC5688403	putative universal stress protein [Mirabilis jalapa]  
MNC5697673	OSJNBa0052O12.23 [Oryza sativa (japonica cultivar-group)]  dbj|BAB67931.1| P0506E04.8 [Oryza sativa (japonica cultivar-group)] dbj|BAB90765.1| OSJNBa0052O12.23 [Oryza sativa (japonica cultivar-group)] 
MNC5697674	60S ribosomal protein L21 [Oryza sativa (japonica cultivar-group)]  gb|AAK27801.1| 60S ribosomal protein L21 [Oryza sativa (japonica cultivar-group)] gb|AAP54186.1| 60S ribosomal protein L21 [Oryza sativa (japonica cultivar-group)] 
MNC5697671	P0701D05.19 [Oryza sativa (japonica cultivar-group)]  dbj|BAB39899.1| hypothetical protein~similar to Arabidopsis thaliana chromosome 3
MNC5697669	60S ribosomal protein L17 [Oryza sativa (japonica cultivar-group)]  gb|AAK27802.1| 60S ribosomal protein L17 [Oryza sativa (japonica cultivar-group)] gb|AAP54196.1| 60S ribosomal protein L17 [Oryza sativa (japonica cultivar-group)] 
MNC5697670	alpha tubulin [Physcomitrella patens]  
MNC5694997	oxidoreductase
MNC5694992	protein transport protein Sec24
MNC5694994	AAA-type ATPase family protein [Arabidopsis thaliana]  dbj|BAB08783.1| unnamed protein product [Arabidopsis thaliana] 
MNC5694995	zinc finger (C3HC4-type RING finger) family protein [Arabidopsis  thaliana] pir||F96582 hypothetical protein F15I1.25 [imported] - Arabidopsis thaliana gb|AAD25789.1| Contains similarity to gb|U45880 X-linked inhibitor of apotosis protein from Homo sapiens and contains PF|00097 Zinc finger C3HC4 (Ring finger) domain. [Arabidopsis thaliana] gb|AAL24183.1| At1g54150/F15I1_32 [Arabidopsis thaliana] gb|AAN28815.1| At1g54150/F15I1_32 [Arabidopsis thaliana] 
MNC5694996	F-box family protein / tubby family protein [Arabidopsis thaliana]  gb|AAL66970.1| putative tubby protein [Arabidopsis thaliana] gb|AAM20254.1| putative tubby protein [Arabidopsis thaliana] gb|AAK98802.1| tubby-like protein 3 [Arabidopsis thaliana] 
MNC5698928	hypothetical protein [Neurospora crassa]  gb|EAA30333.1| hypothetical protein [Neurospora crassa] 
MNC5698927	hexose transporter
MNC5698919	hypothetical transcription factor [Prunus persica]  
MNC5698693	putative purple acid phosphatase precursor [Phaseolus vulgaris]  
MNC5698690	putative high-affinity potassium transporter [Oryza sativa  (japonica cultivar-group)] dbj|BAB67929.1| putative high-affinity potassium transporter [Oryza sativa (japonica cultivar-group)] dbj|BAB90763.1| putative high-affinity potassium transporter [Oryza sativa (japonica cultivar-group)] 
MNC5698038	inward rectifying shaker-like K+ channel [Vitis vinifera]  
MNC5698037	putative phytase [Oryza sativa (japonica cultivar-group)]  
MNC5698032	probable adenylate kinase [Pirellula sp. 1]  emb|CAD71894.1| probable adenylate kinase [Pirellula sp.] 
MNC5698031	unnamed protein product [Homo sapiens]  
MNC5698030	10A19I.3 [Oryza sativa (japonica cultivar-group)]  
MNC5698029	acinusL protein-like [Oryza sativa (japonica cultivar-group)]  
MNC5698034	clathrin-coat assembly protein-like [Oryza sativa (japonica  cultivar-group)] 
MNC5698033	OJ000114_01.14 [Oryza sativa (japonica cultivar-group)]  
MNC5699307	C2 domain-containing protein [Arabidopsis thaliana]  pir||E86334 hypothetical protein T20H2.13 [imported] - Arabidopsis thaliana gb|AAF79904.1| Contains similarity to CaLB protein from Arabidopsis thaliana gb|X96598 and contains multiple C2 PF|00168 domains 
MNC5691371	phosphorylase family protein [Arabidopsis thaliana]  dbj|BAC43650.1| unknown protein [Arabidopsis thaliana] gb|AAO63378.1| At4g24340 [Arabidopsis thaliana] 
MNC5693749	expressed protein [Arabidopsis thaliana]  gb|AAF26100.1| unknown protein [Arabidopsis thaliana] 
MNC5693754	Triose phosphate/phosphate translocator
MNC5693753	expressed protein [Arabidopsis thaliana]  
MNC5693756	Metallothionein-like protein EMB30  pir||T09258 metallothionein-like protein EMB30 - white spruce gb|AAB01564.1| metallothionein-like protein [Picea glauca] 
MNC5693758	histone H2A - loblolly pine  gb|AAB66346.1| H2A homolog [Pinus taeda] 
MNC5693757	MADS-box protein MADS9 - Monterey pine  gb|AAB80806.1| putative MADS box transcription factor PrMADS9 [Pinus radiata] 
MNC5700749	similar to RIKEN cDNA 1600031M04 [Rattus norvegicus]  
MNC5691403	glutathione transferase (EC 2.5.1.18) - papaya  emb|CAA04391.1| glutathione transferase [Carica papaya] 
MNC5700901	short-chain dehydrogenase/reductase (SDR) family protein  [Arabidopsis thaliana] pir||T46064 short-chain alcohol dehydrogenase-like protein - Arabidopsis thaliana emb|CAB63154.1| short-chain alcohol dehydrogenase-like protein [Arabidopsis thaliana] 
MNC5700756	OSJNBb0012E24.4 [Oryza sativa (japonica cultivar-group)]  
MNC5691408	expressed protein [Arabidopsis thaliana]  pir||T49909 hypothetical protein T24H18.120 - Arabidopsis thaliana emb|CAB88259.1| putative protein [Arabidopsis thaliana] dbj|BAC42665.1| unknown protein [Arabidopsis thaliana] 
MNC5694052	Metallothionein-like protein EMB30  pir||T09258 metallothionein-like protein EMB30 - white spruce gb|AAB01564.1| metallothionein-like protein [Picea glauca] 
MNC5699446	putative scarecrow protein [Arabidopsis thaliana]  
MNC5699443	unknown [Arabidopsis thaliana]  
MNC5699439	thiamine biosynthesis family protein / thiC family protein  [Arabidopsis thaliana] ref|NP_850135.1| thiamine biosynthesis family protein / thiC family protein [Arabidopsis thaliana] pir||F84698 probable thiamin biosynthesis protein [imported] - Arabidopsis thaliana gb|AAC35232.1| putative thiamin biosynthesis protein [Arabidopsis thaliana] gb|AAM12988.1| putative thiamin biosynthesis protein [Arabidopsis thaliana] gb|AAM91156.1| putative thiamin biosynthesis protein [Arabidopsis thaliana] 
MNC5695747	hypothetical protein [imported] - Arabidopsis thaliana  gb|AAF82159.1| Contains similarity to an acyl-CoA oxidase from Myxococcus xanthus gb|AF013216 and contains an acyl-CoA oxidase PF|01756 domain.  EST gb|AI997124 comes from this gene. [Arabidopsis thaliana] 
MNC5695748	glycine decarboxylase complex H-protein [Populus tremuloides]  
MNC5695745	Ribosomal protein L7Ae-like [Arabidopsis thaliana]  
MNC5695746	unknown [Arabidopsis thaliana]  
MNC5695251	hypothetical protein [Oryza sativa (japonica cultivar-group)]  ref|NP_909860.1| hypothetical protein [Oryza sativa (japonica cultivar-group)] gb|AAM19029.1| hypothetical protein [Oryza sativa (japonica cultivar-group)] gb|AAN65025.1| hypothetical protein [Oryza sativa (japonica cultivar-group)] 
MNC5695249	GASA5-like protein [imported] - Picea mariana  gb|AAC32128.1| GASA5-like protein [Picea mariana] 
MNC5695255	small heat shock protein [Picea abies]  emb|CAC81955.1| small heat-shock protein [Picea abies] emb|CAC81957.1| small heat-shock protein [Picea abies] emb|CAC81959.1| small heat-shock protein [Picea abies] emb|CAC81961.1| small heat-shock protein [Picea abies] 
MNC5695256	Coproporphyrinogen III oxidase
MNC5695254	putative COP9 complex subunit 6 [Oryza sativa (japonica  cultivar-group)] 
MNC5700105	ADT_NEUCR ADP
MNC5700106	putative ABC transporter [Oryza sativa (japonica cultivar-group)]  
MNC5695257	glutathione S-transferase Z1 [Malva pusilla]  
MNC5695258	hypothetical protein F4P12.330 - Arabidopsis thaliana  emb|CAB67670.1| putative protein [Arabidopsis thaliana] 
MNC5700102	Pectinesterase 2.1 precursor (Pectin methylesterase) (PE)  pir||T10491 pectinesterase (EC 3.1.1.11) PECS2.1 - sweet orange gb|AAB57669.1| pectinesterase [Citrus sinensis] 
MNC5700099	eukaryotic translation initiation factor 2B family protein / eIF-2B  family protein [Arabidopsis thaliana] dbj|BAB10154.1| unnamed protein product [Arabidopsis thaliana] gb|AAL32601.1| Unknown protein [Arabidopsis thaliana] gb|AAP68227.1| At5g38640 [Arabidopsis thaliana] 
MNC5692214	putative equilibrative nucleoside transporter ENT8 splice variant  [Oryza sativa (japonica cultivar-group)] 
MNC5700759	GCN5-related N-acetyltransferase (GNAT) family protein [Arabidopsis  thaliana] 
MNC5692215	expressed protein [Arabidopsis thaliana]  gb|AAM15149.1| expressed protein [Arabidopsis thaliana] gb|AAM15229.1| expressed protein [Arabidopsis thaliana] gb|AAM64338.1| unknown [Arabidopsis thaliana] 
MNC5690906	glycolate oxidase [Zantedeschia aethiopica]  
MNC5688203	Pyruvate kinase isozyme A
MNC5700260	P0019D06.30 [Oryza sativa (japonica cultivar-group)]  dbj|BAB16471.1| P0019D06.30 [Oryza sativa (japonica cultivar-group)] dbj|BAB40126.1| P0024G09.18 [Oryza sativa (japonica cultivar-group)] 
MNC5701166	ARP protein (REF) [Arabidopsis thaliana]  pir||D96533 ARP protein [imported] - Arabidopsis thaliana gb|AAG13062.1| ARP protein [Arabidopsis thaliana] gb|AAL32806.1| ARP protein [Arabidopsis thaliana] gb|AAL61913.1| ARP protein [Arabidopsis thaliana] gb|AAM13341.1| ARP protein [Arabidopsis thaliana] gb|AAP37752.1| At1g49670 [Arabidopsis thaliana] 
MNC5701164	expressed protein [Arabidopsis thaliana]  gb|AAF26105.1| unknown protein [Arabidopsis thaliana] 
MNC5701167	hypothetical protein T8H10.30 - Arabidopsis thaliana  emb|CAB66100.1| putative protein [Arabidopsis thaliana] 
MNC5688340	expressed protein [Arabidopsis thaliana]  gb|AAF02811.1| unknown protein [Arabidopsis thaliana] gb|AAO64189.1| unknown protein [Arabidopsis thaliana] gb|AAP04088.1| unknown protein [Arabidopsis thaliana] 
MNC5688474	laccase [Pinus taeda]  
MNC5688473	3'(2')
MNC5688344	glutathione S-transferase [Pisum sativum]  
MNC5694148	ORF [Lilium longiflorum]  
MNC5694147	epoxide hydrolase [Nicotiana tabacum]  
MNC5694141	chromatin complex subunit A101 [Zea mays]  
MNC5694140	leucine-rich repeat family protein / protein kinase family protein  [Arabidopsis thaliana] pir||T00952 hypothetical protein F20D22.2 - Arabidopsis thaliana gb|AAC16742.1| Contains similarity to adenylate cyclase gb|AF012921 from Magnaporthe grisae.  EST gb|Z24512 comes from this gene. [Arabidopsis thaliana] gb|AAM20583.1| unknown protein [Arabidopsis thaliana] gb|AAQ65084.1| At1g04210 [Arabidopsis thaliana] 
MNC5694139	OJ1402_H07.10 [Oryza sativa (japonica cultivar-group)]  dbj|BAB63699.1| P0683F02.2 [Oryza sativa (japonica cultivar-group)] dbj|BAC03321.1| OJ1402_H07.10 [Oryza sativa (japonica cultivar-group)] 
MNC5691158	nitrate-responsive NOI protein
MNC5690836	expressed protein [Arabidopsis thaliana]  pir||T09885 hypothetical protein T22A6.50 - Arabidopsis thaliana emb|CAB45057.1| putative protein [Arabidopsis thaliana] emb|CAB79332.1| putative protein [Arabidopsis thaliana] gb|AAL32529.1| putative protein [Arabidopsis thaliana] gb|AAM64873.1| induced upon wounding stress [Arabidopsis thaliana] gb|AAP37838.1| At4g24220 [Arabidopsis thaliana] 
MNC5690835	ATP synthase delta' chain
MNC5690833	zinc finger (C3HC4-type RING finger) family protein [Arabidopsis  thaliana] 
MNC5688347	probable aquaporin - spinach  gb|AAA99274.1| aquaporin [Spinacia oleracea] 
MNC5692165	urease accessory protein G [Solanum tuberosum]  
MNC5692164	putative p23 co-chaperone [Oryza sativa (japonica cultivar-group)]  dbj|BAD03808.1| putative p23 co-chaperone [Oryza sativa (japonica cultivar-group)] 
MNC5692431	tetratricopeptide repeat (TPR)-containing protein [Arabidopsis  thaliana] 
MNC5692162	OSJNBb0065L13.6 [Oryza sativa (japonica cultivar-group)]  
MNC5692435	putative PDR-like ABC transporter [Oryza sativa (japonica  cultivar-group)] 
MNC5692168	sucrose synthase 1 [Pyrus pyrifolia]  
MNC5692167	60S ribosomal protein L6 (RPL6A) [Arabidopsis thaliana]  pir||H86318 probable 60S ribosomal protein L6 [imported] - Arabidopsis thaliana gb|AAF98420.1| Putative  60S ribosomal protein L6 [Arabidopsis thaliana] gb|AAK96866.1| Putative 60S ribosomal protein L6 [Arabidopsis thaliana] gb|AAL66911.1| putative 60S ribosomal protein L6 [Arabidopsis thaliana] 
MNC5699636	SNF2 domain-containing protein / helicase domain-containing protein  [Arabidopsis thaliana] pir||T47325 hypothetical protein T12K4.120 - Arabidopsis thaliana emb|CAB86450.1| putative protein [Arabidopsis thaliana] 
MNC5698268	OSJNBa0095E20.6 [Oryza sativa (japonica cultivar-group)]  
MNC5698265	putative Na+/H+ antiporter [Oryza sativa (japonica cultivar-group)]  
MNC5698266	vacuolar protein sorting-associated protein 26
MNC5698263	oxygenase
